Filename,HiF,LoF,SppAccp,#Maj,#Accp,~Spp,1st,2nd,3rd,4th,Fc mean,Fc StdDev,Dur mean,Dur StdDev,calls/sec,mean HiFreq,mean LoFreq,mean UpprSlp,mean LwrSlp,mean TotalSlp,mean PrecedingIntvl,ParentDir,NextDirUp,FileLength(sec),SB|Version,AccpCallQuality,Max#CallsConsidered,MonitoringNight
GOLF-COURSE_20240629_230238_000.wav,1,,Mylu,10,16,,Mylu,Myvo,,,38.92,1.02,5.36,1,5.51,63.48,36.27,9.57,3.32,4.73,181.35,Processed,BNP,10.04,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230258_000.wav,1,,Myvo,12,19,,Myvo,Mylu,Labo,,41.24,1.89,4.19,1.54,7.53,66.66,37.53,13.15,5.14,7.29,132.82,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230326_000.wav,1,,Labo,6,6,,Labo,,,,40.76,0.26,5.66,0.45,6.84,52.32,40.15,3.87,0.34,1.98,146.27,Processed,BNP,3.99,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230344_000.wav,1,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,2,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230347_000.wav,1,,,14,27,Mylu,Mylu,Myvo,Labo,Myse,39.51,1.81,5.69,1.05,10.99,68.14,36.19,11.36,3.34,5.21,90.95,Processed,BNP,10.19,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230409_000.wav,1,,Mylu,14,24,,Mylu,Myev,Myse,Myvo,39.99,1.74,4.74,1.68,11.75,67.16,35.93,12.38,5.57,7.72,85.09,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230429_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-06-29
GOLF-COURSE_20240629_230457_000.wav,1,,Mylu,14,24,,Mylu,Myvo,Labo,,40.3,1.59,5.47,1.04,9.78,65.74,36.76,9.78,3.32,5.11,102.24,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230521_000.wav,1,1,,12,24,Mylu,Mylu,Myvo,Myse,Labo,40.07,1.91,5.49,1.25,14.92,70.94,36.42,12.77,4,5.95,67.03,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230537_000.wav,1,,Mylu,16,23,,Mylu,Myvo,Myev,,38.95,1.77,5.78,1.09,11.09,66.76,35.92,10.15,3.02,5.15,90.18,Processed,BNP,11.16,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230602_000.wav,1,,,15,29,Myvo,Myvo,Mylu,Labo,,40.39,1.23,5.09,0.96,9.91,69.33,36.49,13.84,3.74,5.95,100.88,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230621_000.wav,1,,,10,20,Mylu,Mylu,Myvo,Labo,Myev,40.34,1.89,4.49,1.56,11.21,67.23,36.28,13.95,4.98,7.85,89.22,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230642_000.wav,1,,Mylu,17,23,,Mylu,Myvo,Myse,,40.02,1.39,6.08,1.15,9.52,69.37,36.8,12.41,3.25,4.8,105.07,Processed,BNP,13,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230658_000.wav,1,,,11,20,Myvo,Myvo,Mylu,Labo,,41.17,1.42,4.27,0.85,11.49,66.94,37.38,12.09,4.56,6.69,87.06,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230727_000.wav,1,,,2,3,Mylu,Mylu,,,,41.85,2.25,4.62,1.11,11.45,69.69,35.13,12.37,4.52,6.32,87.3,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230807_000.wav,1,,Mylu,16,27,,Mylu,Myvo,,,39.66,0.87,5.87,0.87,14.19,67.5,35.75,9.9,3.14,4.77,70.49,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230834_000.wav,1,,,8,19,Myvo,Myvo,Mylu,Labo,,41.81,1.48,4.16,1.02,11.08,68.91,37.96,14.23,5.04,7.12,90.24,Processed,BNP,12.39,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230847_000.wav,1,,Myvo,13,23,,Myvo,Mylu,Myev,,40.18,1.47,4.8,0.81,11.59,64.25,34.44,10.39,3.9,5.54,86.28,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_230931_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-06-29
GOLF-COURSE_20240629_230947_000.wav,1,,,1,1,Mylu/,Mylu,,,,41.06,,4.62,,11.03,59.3,36.66,9.24,3.76,4.42,90.7,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231001_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-06-29
GOLF-COURSE_20240629_231024_000.wav,1,,,10,22,Mylu,Mylu,Myvo,Labo,,39.85,1.85,5.54,1.49,9.94,67.28,36.76,11.01,3.48,5.53,100.55,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231057_000.wav,1,,,7,20,Mylu,Mylu,Myvo,Labo,,41.05,1.54,4.47,0.78,7.39,65.11,37.78,11.77,3.81,5.83,135.27,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231106_000.wav,1,,,5,12,Labo/Mylu/Myvo,Labo,Mylu,Myvo,,39.87,1.7,5.38,0.87,7.37,63.67,37.21,8.98,2.65,4.83,135.68,Processed,BNP,10.04,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231123_000.wav,1,1,Epfu,12,16,,Epfu,Myev,,,31.64,1.74,4.38,0.45,10.71,51.38,25.05,7.71,3.8,5.39,93.37,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231139_000.wav,1,,Myvo,10,14,,Myvo,Mylu,,,40.9,1.47,3.87,0.72,7,64.91,36.14,12.44,5.43,7.39,142.78,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231155_000.wav,1,,,8,17,Mylu/Myvo/Myse,Myvo,Mylu,Myse,,40.1,1.56,4.25,1.16,10.41,64.4,36.1,11.82,4.49,6.55,96.06,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231201_000.wav,1,,,5,10,Myvo,Myvo,Mylu,Labo,,40.31,2.1,4.82,0.97,11.96,68.9,37.32,12.94,4.23,6.21,83.58,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231218_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-06-29
GOLF-COURSE_20240629_231226_000.wav,1,,,1,1,Myvo,Myvo,,,,43.13,,2.61,,14.97,57.85,31.9,10.5,4.55,7.82,66.8,Processed,BNP,3.99,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231234_000.wav,1,,,13,24,Mylu,Mylu,Myvo,Labo,,40.7,2.33,5.4,1.39,8.21,66.24,37.38,11.58,3.23,5.5,121.82,Processed,BNP,11.29,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231253_000.wav,1,,,8,24,Mylu/Myvo/Myse/Labo,Myvo,Mylu,Myse,Labo,41.55,2.61,4.22,1.2,9.73,69.26,37.97,14.35,5.37,7.45,102.78,Processed,BNP,6.14,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231308_000.wav,1,,Mylu,14,23,,Mylu,Myvo,Labo,,41.16,1.98,4.92,1.06,7.47,63.47,36.37,10.01,3.58,5.22,133.79,Processed,BNP,13.8,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231330_000.wav,1,,,11,24,Myvo,Myvo,Mylu,Labo,,40.47,1.73,4.94,0.76,10.89,69.32,36.5,13.48,4.2,6.14,91.81,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231356_000.wav,1,,,13,25,Mylu,Mylu,Myvo,Myse,Labo,39.72,1.1,5.88,1.21,10.39,67.03,37.17,10.51,3.66,5.01,96.26,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231412_000.wav,1,,Mylu,26,27,,Mylu,Myvo,,,39.4,1.08,6.67,0.98,12.64,60.54,35.94,6.55,1.86,3.05,79.11,Processed,BNP,12.85,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231428_000.wav,1,,Mylu,14,18,,Mylu,Labo,Myvo,,39.69,1.33,5.99,0.89,5.32,62.68,37.52,8.28,2.54,3.93,188.14,Processed,BNP,10.04,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231445_000.wav,1,,,10,18,Mylu,Mylu,Myvo,Myse,Labo,41.01,2.35,4.53,1.59,8.15,63.1,36.75,10.02,3.76,5.9,122.63,Processed,BNP,10.04,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231500_000.wav,1,,,8,18,Mylu,Mylu,Myvo,Myse,Labo,39.93,1.37,5.01,1.3,10.11,65.6,36.38,10.51,3.74,5.3,98.9,Processed,BNP,11.67,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231524_000.wav,1,,,11,22,Mylu,Mylu,Myvo,Labo,,40.42,1.49,5.11,1.3,10.06,65.55,37.52,10.38,3.85,5.54,99.36,Processed,BNP,8.06,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231542_000.wav,1,,,8,15,Myvo,Myvo,Mylu,Labo,,40.98,2.25,4.81,1.93,5.9,63.42,37.38,9.88,3.85,5.73,169.63,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231559_000.wav,1,,,1,2,Mylu/Myvo,Myvo,Mylu,,,41.45,1.06,3.81,0.59,9.64,61.7,35.21,12.22,5.6,6.67,103.7,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231614_000.wav,1,,Mylu,13,22,,Mylu,Myvo,,,39.83,1.15,5.06,1.21,10.65,66.11,36.17,11.24,3.79,5.57,93.92,Processed,BNP,10.75,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231625_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-06-29
GOLF-COURSE_20240629_231633_000.wav,1,,,1,1,Mylu,Mylu,,,,38.55,,6.28,,10.8,54.5,37.7,4.67,2.02,2.47,92.6,Processed,BNP,3.99,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231654_000.wav,1,,Myvo,13,23,,Myvo,Mylu,Myse,Labo,41.26,1.63,4.77,1.55,11.06,72.02,37.32,13.94,4.79,7.36,90.39,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231711_000.wav,1,,Myvo,11,19,,Myvo,Mylu,,,41.32,2.6,4.47,1.55,10.46,65.92,37.36,11.8,4.82,6.9,95.57,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231730_000.wav,1,,,8,18,Mylu,Mylu,Myvo,Myse,Myev,39.98,1.38,5.17,1.4,10.4,67.3,36.11,13.17,4.03,5.72,96.12,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231745_000.wav,1,,,12,25,Myvo,Myvo,Mylu,Myse,Labo,39.49,1.45,4.46,0.74,11.92,63.59,35.76,9.95,4.37,6.13,83.91,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231833_000.wav,1,,,12,27,Mylu,Mylu,Labo,Myvo,,40.76,1.75,5.44,1.68,9.6,71.82,37.44,12,4.02,6.66,104.15,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231850_000.wav,1,,,6,14,Mylu,Mylu,Labo,Myvo,,40.3,1.6,4.75,1.94,7.91,64.76,36.99,10.74,4.23,6.21,126.46,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231905_000.wav,1,,Mylu,10,17,,Mylu,Myvo,Labo,,40.46,1.85,5.31,1.43,8.99,63.41,36.86,9.96,3.26,4.91,111.22,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240629_231939_000.wav,1,,,7,21,Mylu/Myvo/Labo,Myvo,Mylu,Labo,,40.61,2.16,5.33,1.52,6.58,70.33,36.93,13.35,4.18,6.22,152.03,Processed,BNP,13.93,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232024_000.wav,1,,,12,24,Mylu,Mylu,Labo,Myvo,,38.34,1.14,6.88,1.04,9.13,65.06,36.74,9.52,2.29,3.65,109.58,Processed,BNP,11.52,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232036_000.wav,1,,,1,1,Mylu,Mylu,,,,39.08,,5.3,,,60.8,38.72,6.26,2.66,3.67,,Processed,BNP,3.99,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232056_000.wav,1,,,2,5,Myvo,Myvo,,,,42.77,0.76,4.29,0.67,10.08,65.02,38.36,9.84,4.42,6.12,99.2,Processed,BNP,2,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232059_000.wav,1,,Mylu,6,8,,Mylu,Myyu,Myvo,,41.76,2.97,4.95,1.19,8.25,70.9,36.16,13.8,4.23,6.61,121.26,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232115_000.wav,1,,,9,19,Myvo,Myvo,Mylu,Labo,,41.08,1.62,4.55,0.87,10.6,67.96,36.74,12.72,4.61,6.85,94.3,Processed,BNP,12.8,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232137_000.wav,1,,,11,23,Mylu,Mylu,Myvo,Myse,,40.35,1.68,4.99,0.8,12.51,71.25,36.94,13.58,4.44,6.51,79.97,Processed,BNP,8.86,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232158_000.wav,1,,,2,5,Labo/Mylu/Myvo,Mylu,Labo,Myvo,,39.92,1.32,5.3,1.33,7.26,60.08,36.9,8.86,3,4.28,137.75,Processed,BNP,3.99,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232353_000.wav,1,,,4,12,Myvo/Myse/Mylu,Myvo,Myse,Mylu,,40.37,2.13,4.9,1.14,13.31,64.64,35.33,10.89,4.44,5.82,75.14,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232416_000.wav,,,,1,1,Mylu,Mylu,,,,37.61,,6.46,,,54.21,37.28,4.13,2.23,2.83,,Processed,BNP,3.99,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232438_000.wav,1,,Mylu,15,25,,Mylu,Myvo,,,39.88,1.34,5.06,1.24,11.04,65.77,34.86,12.69,4.37,5.77,90.61,Processed,BNP,8.42,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232511_000.wav,1,,,10,26,Myvo/Mylu/Myse,Myvo,Mylu,Myse,,40.83,1.76,4.38,0.68,10.49,65.42,36.09,11.77,4.66,6.15,95.32,Processed,BNP,10.04,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232912_000.wav,1,,Mylu,20,28,,Mylu,Myvo,,,40.33,1.1,5.11,0.85,8.49,66.9,34.6,11.98,3.53,5.61,117.79,Processed,BNP,14.08,,0.8,32,2024-06-29
GOLF-COURSE_20240629_232937_000.wav,1,,,9,27,Mylu,Mylu,Myvo,Myse,Labo,41.41,1.63,4.12,0.66,10.7,70.3,35.83,13.96,5.84,7.95,93.42,Processed,BNP,12.8,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233001_000.wav,1,,Myvo,20,30,,Myvo,Mylu,,,41.63,2.04,4.13,0.62,11.6,67.29,35.67,13.18,5.31,7.05,86.17,Processed,BNP,12.03,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233026_000.wav,1,,,6,12,Mylu,Mylu,Myvo,,,40.09,1.64,4.81,1.18,10.68,63.11,35.42,9.63,4.08,5.19,93.64,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233033_000.wav,1,,,12,25,Myvo,Myvo,Mylu,Myse,,42.06,1.92,3.98,0.68,12.3,72.32,36.34,13.79,6.42,8.59,81.29,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233049_000.wav,1,,,11,26,Mylu,Myvo,Mylu,Labo,,39.56,1.03,5.7,0.87,9.71,66.12,34.79,9.8,3.3,4.84,102.97,Processed,BNP,8.17,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233104_000.wav,1,,,12,26,Myvo/Mylu,Myvo,Mylu,,,40.08,1.05,4.88,0.72,10.69,64.42,34.1,10.48,3.55,5.32,93.59,Processed,BNP,14.03,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233127_000.wav,1,,,9,21,Mylu,Mylu,Myvo,Myse,Labo,40.03,1.39,4.83,1.71,11.68,72.98,35.55,17.09,5.77,8.41,85.6,Processed,BNP,12.72,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233142_000.wav,1,,,14,28,Mylu,Mylu,Myvo,Labo,,39.75,1.89,5.69,1.45,9.43,64.17,37.48,9.13,3.05,4.73,106.03,Processed,BNP,9.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233200_000.wav,1,,,9,24,Myvo,Myvo,Mylu,Labo,,41.75,1.53,4.17,0.86,9.73,65.79,37.27,12.52,4.7,6.54,102.82,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233219_000.wav,1,,Mylu,16,22,,Mylu,Myvo,Labo,,40.3,1.26,5.37,1.26,10.83,73.12,36.61,14.49,4.46,6.61,92.38,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233336_000.wav,1,,,8,14,Myvo,Myvo,Mylu,Myse,,40.6,2.41,3.69,0.6,9.74,65.34,35.65,13.24,5.67,7.57,102.72,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233452_000.wav,1,,,10,18,Mylu,Mylu,Myvo,Labo,,38.86,1.09,5.26,1.19,6.69,61.85,36.55,8.54,3.21,4.55,149.44,Processed,BNP,8.73,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233511_000.wav,1,,Myvo,13,22,,Myvo,Mylu,Myse,,41.78,2.98,4.43,2.08,8.25,65.68,37.41,12.25,4.99,7.44,121.28,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233526_000.wav,1,,,1,1,Mylu,Mylu,,,,38.68,,6.58,,7.8,56.46,37.57,4.35,1.67,2.61,128.2,Processed,BNP,4.02,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233603_000.wav,,,Labo,8,9,,Labo,Mylu,,,36.32,0.78,8.4,0.83,7.2,52.74,35.92,3.96,0.93,1.69,138.86,Processed,BNP,10.42,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233619_000.wav,1,,Mylu,10,16,,Mylu,Myvo,Labo,,39.27,1.13,5.74,0.96,4.93,65.47,36.93,9.35,3.14,4.68,202.75,Processed,BNP,10.27,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233651_000.wav,1,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,2,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233749_000.wav,1,,,7,14,Mylu,Mylu,Labo,Myvo,,40.26,2.11,5.01,1.27,7.99,64.55,37.74,10.8,3.52,5.07,125.19,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233757_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-06-29
GOLF-COURSE_20240629_233808_000.wav,1,,,11,20,Myvo,Myvo,Mylu,,,42,1.81,4.17,0.96,8.65,65.31,38.26,11.89,4.61,6.52,115.55,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233904_000.wav,1,,,8,21,Myvo,Myvo,Mylu,Myse,Labo,40.6,2.25,4.2,0.88,6.89,72.7,35.78,15.88,6.28,9.03,145.23,Processed,BNP,13.26,,0.8,32,2024-06-29
GOLF-COURSE_20240629_233929_000.wav,1,,,6,10,Myvo,Myvo,Mylu,Labo,,42.13,3.17,4.14,1.94,6.17,64.35,38.71,11.37,4.67,6.43,162.03,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240629_234125_000.wav,1,,,8,20,Mylu,Mylu,Myvo,Myse,Labo,40.34,2.41,4.62,1.39,12.54,69.99,37.38,12.38,5.54,8,79.77,Processed,BNP,8.4,,0.8,32,2024-06-29
GOLF-COURSE_20240629_234238_000.wav,1,,Mylu,21,23,,Mylu,Labo,,,38.57,1.23,6.93,0.99,6.86,58.53,36.21,6.09,1.66,2.76,145.68,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_234402_000.wav,1,,Mylu,14,23,,Mylu,Myvo,,,39.43,1.12,5.89,1.09,10.05,65.62,34.43,8.91,2.97,4.71,99.48,Processed,BNP,8.29,,0.8,32,2024-06-29
GOLF-COURSE_20240629_234421_000.wav,1,,,11,23,Myvo,Myvo,Mylu,Myse,Labo,39.28,1.2,5.21,0.82,10.2,63.81,33.43,10.21,3.5,5.19,98.07,Processed,BNP,8.06,,0.8,32,2024-06-29
GOLF-COURSE_20240629_234437_000.wav,1,,,13,31,Mylu,Mylu,Myvo,Myse,,40.29,2.02,5.35,0.99,10.08,67.05,34.84,10.85,3.83,5.3,99.19,Processed,BNP,14.49,,0.8,32,2024-06-29
GOLF-COURSE_20240629_234519_000.wav,1,,,11,24,Myvo,Myvo,Mylu,Myse,,39.88,1.84,4.6,0.92,9.69,65.05,34.24,11.39,4.12,6.18,103.16,Processed,BNP,12.03,,0.8,32,2024-06-29
GOLF-COURSE_20240629_234555_000.wav,1,,,12,28,Mylu,Mylu,Myvo,,,40.19,1.42,5.26,1.34,9.83,63.67,33.9,9.57,3.63,5.03,101.77,Processed,BNP,9.09,,0.8,32,2024-06-29
GOLF-COURSE_20240629_234613_000.wav,1,,,10,23,Myvo,Myvo,Mylu,Myse,Labo,40.06,1.4,4.37,0.69,10.68,64.44,33.36,10.52,4.06,6.23,93.6,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_234623_000.wav,1,,,12,24,Mylu,Mylu,Myvo,Labo,Myse,40.34,2,5.11,1.39,8.87,69.48,36.82,13.17,4.23,6.69,112.72,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240629_234748_000.wav,1,,,8,18,Mylu/Myvo/Labo,Mylu,Myvo,Labo,,40.23,1.44,5.71,0.8,8.68,68.41,37.28,11.17,3.55,5.19,115.18,Processed,BNP,12.31,,0.8,32,2024-06-29
GOLF-COURSE_20240629_235042_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-06-29
GOLF-COURSE_20240629_235123_000.wav,,,,,,,,,,,,,,,Inf,,,,,,,Processed,BNP,0,,0,0,2024-06-29
GOLF-COURSE_20240629_235221_000.wav,1,,,5,9,Mylu,Mylu,Labo,,,39.27,1.09,5.88,1.38,7.05,59.91,37.91,6.74,2.78,3.64,141.84,Processed,BNP,10.04,,0.8,32,2024-06-29
GOLF-COURSE_20240629_235242_000.wav,1,,,2,5,Labo/Mylu/Myvo,Mylu,Labo,Myvo,,41.14,4.15,6.23,2.76,4.16,58.16,39.41,6.55,3.13,3.91,240.64,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_235408_000.wav,1,,,6,21,Myvo,Myvo,Mylu,Myse,,43.67,1.52,2.96,0.53,10.4,69.7,36.78,15.11,8.01,10.29,96.19,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240629_235424_000.wav,1,,Myvo,8,13,,Myvo,Mylu,,,42.65,1.04,4.05,0.71,7.53,65.7,36.44,10.23,4.74,6.77,132.79,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240629_235510_000.wav,1,,,7,22,Mylu/Myvo/Myyu/Myse,Myvo,Mylu,Myyu,Myse,44.36,2.5,3.38,0.42,11.29,72.09,37.56,15.25,6.7,9.64,88.54,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240629_235800_000.wav,1,,,8,19,Mylu,Mylu,Labo,Myvo,Myse,39.94,1.29,6,1.56,9.12,65.37,37.45,9.59,3.04,4.66,109.66,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240630_000039_000.wav,1,,,11,21,Myvo,Myvo,Mylu,Myyu,Myse,44.72,2.44,3.71,0.73,8.55,71.82,38.3,14.1,6.13,8.67,117,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240630_000117_000.wav,1,,,5,8,Mylu,Mylu,Myvo,Myyu,,41.75,4.75,5.26,2.27,5.13,61.16,37.8,7.65,3.67,5.4,194.99,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240630_000829_000.wav,1,,,14,30,Myvo,Myvo,Mylu,Myse,,39.91,1.92,4.65,0.82,10.91,70.21,35.13,13.09,4.68,6.77,91.7,Processed,BNP,15,,0.8,32,2024-06-29
GOLF-COURSE_20240630_000850_000.wav,1,,Myvo,13,19,,Myvo,Mylu,,,38.89,1.09,4.44,0.57,10.8,62.86,33.82,11.12,3.59,5.89,92.56,Processed,BNP,13.93,,0.8,32,2024-06-29
GOLF-COURSE_20240630_000908_000.wav,1,,,6,18,Mylu,Mylu,Myvo,Myse,Myev,39.72,1.08,3.63,0.5,10.1,61.82,33.43,11.73,5.19,7.06,98.99,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240630_001019_000.wav,1,,Myvo,10,14,,Myvo,Myse,Labo,,44.1,1.17,3.11,0.58,12.91,73.87,36.9,16.08,7.96,11.13,77.46,Processed,BNP,3.99,,0.8,32,2024-06-29
GOLF-COURSE_20240630_001112_000.wav,1,,,3,5,Labo/Mylu,Labo,Mylu,,,39.87,0.7,5.71,1.15,6.55,55.44,38.7,4.19,0.75,2.23,152.57,Processed,BNP,3.99,,0.8,32,2024-06-29
GOLF-COURSE_20240630_001133_000.wav,1,,Myvo,13,21,,Myvo,Myse,Mylu,Labo,43.84,2.36,3.86,1.05,9.67,68.85,36.88,12.9,5.64,8.53,103.44,Processed,BNP,10.04,,0.8,32,2024-06-29
GOLF-COURSE_20240630_001647_000.wav,1,,Mylu,14,23,,Mylu,Myvo,Myse,,39.99,1.7,5.52,1.16,9.54,66.06,36.86,11.76,3.72,5.23,104.77,Processed,BNP,10.14,,0.8,32,2024-06-29
GOLF-COURSE_20240630_001713_000.wav,1,,,3,6,Myvo,Myvo,Mylu,Labo,,40.06,1.66,4.88,1.18,11.87,67.13,36.22,14.2,5.25,7.45,84.23,Processed,BNP,6.02,,0.8,32,2024-06-29
GOLF-COURSE_20240630_001903_000.wav,1,,,1,1,Myvo,Myvo,,,,44.59,,3.5,,10.38,68.45,35,13.66,6.69,8.27,96.3,Processed,BNP,3.99,,0.8,32,2024-06-29
GOLF-COURSE_20240630_001943_000.wav,1,,,5,8,Myvo,Myvo,Myse,,,43.67,2.18,3.88,0.63,9.5,68.72,36.42,10.17,5.63,7.6,105.25,Processed,BNP,3.99,,0.8,32,2024-06-29
GOLF-COURSE_20240630_002155_000.wav,1,,Mylu,12,21,,Mylu,Myvo,,,43.27,2.24,4.37,0.76,7.38,67.7,37.45,10.45,4.88,6.61,135.41,Processed,BNP,8.01,,0.8,32,2024-06-29
GOLF-COURSE_20240630_002207_000.wav,1,,,5,14,Mylu/Myvo/Myse,Myvo,Mylu,Myse,,43.03,1.54,4.24,1.01,8.15,72.38,36.68,14.71,5.24,8.34,122.71,Processed,BNP,6.02,,0.8,32,2024-06-29
